"measure_id","measure_name","location_id","ihme_loc_id","location_name","sex_id","sex","age_group_id","age_group_name","year_id","metric_id","metric_name","rei_id","rei_name","threshold","population","mean","upper","lower"
18,"Proportion",44716,"GBR_44716","Bedford",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7970.79242609323,0.0326836411668648,0.0742,0.0126
18,"Proportion",44717,"GBR_44717","Central Bedfordshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,14620.3929492641,0.0283138730347168,0.061,0.0114
18,"Proportion",44718,"GBR_44718","Suffolk",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,44817.4017023236,0.0291109687798867,0.0654,0.0124
18,"Proportion",44719,"GBR_44719","Hertfordshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,55593.5023133245,0.0239899533315482,0.048,0.01
18,"Proportion",44720,"GBR_44720","Essex",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,79136.5560701394,0.0315117154217048,0.0688,0.0126
18,"Proportion",44721,"GBR_44721","Cambridgeshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,33725.9249152924,0.0216407397042832,0.0394,0.0092
18,"Proportion",44722,"GBR_44722","Thurrock",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7122.43138451182,0.0579751151574348,0.1392,0.0168
18,"Proportion",44723,"GBR_44723","Norfolk",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,53624.7886518801,0.0312048607929997,0.0702,0.013
18,"Proportion",44724,"GBR_44724","Southend-on-Sea",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9118.6581131877,0.079188408496794,0.2114,0.0216
18,"Proportion",44725,"GBR_44725","Peterborough",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8815.05410741597,0.0459126373991699,0.103,0.016
18,"Proportion",44726,"GBR_44726","Luton",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7301.63816331715,0.0630772416895388,0.1616,0.018
18,"Proportion",44727,"GBR_44727","Richmond upon Thames",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8640.10279661987,0.0266222866324046,0.0578,0.0102
18,"Proportion",44728,"GBR_44728","Kensington and Chelsea",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,5955.43524893168,0.0223135064871306,0.0424,0.0094
18,"Proportion",44729,"GBR_44729","Barnet",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,15663.9324117802,0.0292995044586477,0.0636,0.0116
18,"Proportion",44730,"GBR_44730","Westminster",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7821.53214140534,0.0231471136899552,0.049,0.0094
18,"Proportion",44731,"GBR_44731","Bromley",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,15214.9940767411,0.043547740985715,0.1,0.0146
18,"Proportion",44732,"GBR_44732","Bexley",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,10734.8409128105,0.0627932938337005,0.1546,0.0174
18,"Proportion",44733,"GBR_44733","Redbridge",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,11238.5363507318,0.0543961714605377,0.1246,0.0168
18,"Proportion",44734,"GBR_44734","Merton",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7547.09227235218,0.0395469018205268,0.0948,0.0148
18,"Proportion",44735,"GBR_44735","Brent",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12675.2428338462,0.0513736261360255,0.126,0.0162
18,"Proportion",44736,"GBR_44736","Hillingdon",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,11566.2955214859,0.0383418179378789,0.0892,0.0142
18,"Proportion",44737,"GBR_44737","Havering",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12316.8474105333,0.0572699565789959,0.1398,0.0168
18,"Proportion",44738,"GBR_44738","Kingston upon Thames",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,6784.64794371478,0.0313933237010545,0.0712,0.0116
18,"Proportion",44739,"GBR_44739","Sutton",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8904.08364290814,0.0524129516099941,0.1204,0.0168
18,"Proportion",44740,"GBR_44740","Harrow",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12111.2869917467,0.0520844834169438,0.1262,0.016
18,"Proportion",44741,"GBR_44741","Enfield",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12736.9281221293,0.0611332541417843,0.1502,0.0186
18,"Proportion",44742,"GBR_44742","Croydon",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,15315.5819008675,0.0565080085112334,0.1398,0.0168
18,"Proportion",44743,"GBR_44743","Hammersmith and Fulham",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,5833.87406727807,0.0258728051063063,0.0584,0.0104
18,"Proportion",44744,"GBR_44744","Ealing",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,14080.6564735087,0.0411196899128153,0.0944,0.0148
18,"Proportion",44745,"GBR_44745","Greenwich",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9440.58167007283,0.0598169187756314,0.1464,0.0178
18,"Proportion",44746,"GBR_44746","Wandsworth",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9725.46855577333,0.028571782931636,0.0638,0.0112
18,"Proportion",44747,"GBR_44747","Waltham Forest",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9551.06391904492,0.0644166608338783,0.1604,0.017
18,"Proportion",44748,"GBR_44748","Camden",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8453.89285588091,0.0243045042714543,0.0508,0.0098
18,"Proportion",44749,"GBR_44749","Lambeth",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9265.6289542607,0.0301655097593512,0.0694,0.0116
18,"Proportion",44750,"GBR_44750","Lewisham",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9359.33900219929,0.0542646000948845,0.1356,0.0172
18,"Proportion",44751,"GBR_44751","Hounslow",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,10917.912855842,0.0365266855411328,0.083,0.0138
18,"Proportion",44752,"GBR_44752","Southwark",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8622.77568340884,0.0297590220977335,0.065,0.0114
18,"Proportion",44753,"GBR_44753","Newham",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8675.1379016537,0.0619949881632625,0.1604,0.0184
18,"Proportion",44754,"GBR_44754","Barking and Dagenham",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,5644.1923749937,0.0920829620523359,0.2334,0.0254
18,"Proportion",44755,"GBR_44755","Haringey",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9264.69280502106,0.0468683541123203,0.113,0.016
18,"Proportion",44756,"GBR_44756","Hackney",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7283.30888523044,0.0327959626271943,0.0768,0.013
18,"Proportion",44757,"GBR_44757","Islington",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,6597.82586251717,0.0270656327849532,0.0638,0.0106
18,"Proportion",44758,"GBR_44758","Tower Hamlets",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,6098.92151464548,0.0314675152944662,0.0786,0.0122
18,"Proportion",44759,"GBR_44759","Wokingham",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7887.39665973651,0.0273567117806698,0.0634,0.0118
18,"Proportion",44760,"GBR_44760","Buckinghamshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,27131.5849285016,0.0245240978330282,0.0502,0.0108
18,"Proportion",44761,"GBR_44761","Surrey",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,58955.9376367116,0.024246877233475,0.0504,0.0102
18,"Proportion",44762,"GBR_44762","Windsor and Maidenhead",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,7464.77930363945,0.0249830086864187,0.053,0.0104
18,"Proportion",44763,"GBR_44763","West Berkshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8570.05320424173,0.025216271639662,0.0516,0.0102
18,"Proportion",44764,"GBR_44764","Hampshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,76710.7564111551,0.0281200467342187,0.0624,0.0112
18,"Proportion",44765,"GBR_44765","Bracknell Forest",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,5383.17605309808,0.0274443834458645,0.064,0.011
18,"Proportion",44766,"GBR_44766","West Sussex",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,48121.7034099347,0.0293815070785682,0.0678,0.0122
18,"Proportion",44767,"GBR_44767","Oxfordshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,33603.5909175197,0.0188349643902937,0.0344,0.0086
18,"Proportion",44768,"GBR_44768","Reading",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,5543.76130732438,0.0227941036239844,0.0426,0.0096
18,"Proportion",44769,"GBR_44769","Kent",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,82703.166253484,0.0343076588251375,0.0764,0.0136
18,"Proportion",44770,"GBR_44770","Brighton and Hove",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,10923.2419472956,0.0199339888957162,0.037,0.0088
18,"Proportion",44771,"GBR_44771","Medway",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12884.2509714344,0.0555722505124093,0.1296,0.017
18,"Proportion",44772,"GBR_44772","East Sussex",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,34516.8173215613,0.0305670583605478,0.0668,0.013
18,"Proportion",44773,"GBR_44773","Portsmouth",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8393.8754583915,0.0308176231235276,0.0702,0.0122
18,"Proportion",44774,"GBR_44774","Isle of Wight",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9224.63268927354,0.0371605461024366,0.0818,0.0138
18,"Proportion",44775,"GBR_44775","Milton Keynes",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12576.8793517927,0.0298826605987564,0.0672,0.0114
18,"Proportion",44776,"GBR_44776","Southampton",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9317.16084045375,0.0500307102701076,0.1292,0.0164
18,"Proportion",44777,"GBR_44777","Slough",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,4896.24003071228,0.0260581759388849,0.0584,0.0106
18,"Proportion",44778,"GBR_44778","South Gloucestershire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,13797.8309387683,0.0179622091258192,0.035,0.0072
18,"Proportion",44779,"GBR_44779","Dorset",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,28389.0910410525,0.0175298012370727,0.0346,0.0084
18,"Proportion",44780,"GBR_44780","Wiltshire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,28430.4618230015,0.0164742302962429,0.0308,0.0074
18,"Proportion",44781,"GBR_44781","North Somerset",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,12404.5077638683,0.0200901170377711,0.0384,0.0082
18,"Proportion",44782,"GBR_44782","Devon",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,49606.3681668058,0.0166112890043429,0.0324,0.0068
18,"Proportion",44783,"GBR_44783","Poole",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8364.30701061572,0.0266228334957142,0.059,0.0104
18,"Proportion",44784,"GBR_44784","Bath and North East Somerset",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9197.91060100837,0.0149385944930308,0.0306,0.0064
18,"Proportion",44785,"GBR_44785","Gloucestershire",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,35443.5801826885,0.0172555347440896,0.0332,0.0078
18,"Proportion",44786,"GBR_44786","Somerset",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,34610.5815378138,0.018328731938173,0.0352,0.0084
18,"Proportion",44787,"GBR_44787","Swindon",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,11137.0421151241,0.0217634717532502,0.0414,0.0088
18,"Proportion",44788,"GBR_44788","Torbay",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8330.48208221089,0.0389556259724328,0.0964,0.0134
18,"Proportion",44789,"GBR_44789","Bristol, City of",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,17613.3198956769,0.0228468590784151,0.052,0.0088
18,"Proportion",44790,"GBR_44790","Bournemouth",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,8579.0376694417,0.0250132772983463,0.0558,0.0096
18,"Proportion",44791,"GBR_44791","Cornwall",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,34698.2084445327,0.0176885129179971,0.0334,0.008
18,"Proportion",44792,"GBR_44792","Plymouth",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,13003.0892870708,0.0304338981714574,0.0742,0.0116
18,"Proportion",44852,"ETH_44852","Tigray",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,93861.4177082349,0.632218418801322,0.903,0.2016
18,"Proportion",44853,"ETH_44853","Afar",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,10601.485927414,0.778377488241909,0.9188,0.3568
18,"Proportion",44854,"ETH_44854","Amhara",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,373312.693811273,0.780992124346571,0.9156,0.4176
18,"Proportion",44855,"ETH_44855","Oromia",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,427371.372453825,0.741850387124919,0.9128,0.3712
18,"Proportion",44856,"ETH_44856","Somali",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,54018.4978586111,0.84579555749745,0.922,0.5532
18,"Proportion",44857,"ETH_44857","Benishangul-Gumuz",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,9966.56835926106,0.705923843501399,0.9142,0.2828
18,"Proportion",44858,"ETH_44858","Southern Nations, Nationalities, and Peoples",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,207489.184107014,0.720470970541534,0.9134,0.3168
18,"Proportion",44859,"ETH_44859","Harari",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,3398.24778723562,0.256201812530747,0.6612,0.0628
18,"Proportion",44860,"ETH_44860","Gambella",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,5057.1808652708,0.370419369722433,0.7812,0.0794
18,"Proportion",44861,"ETH_44861","Addis Ababa",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,60318.8243141812,0.13494001940467,0.425,0.027
18,"Proportion",44862,"ETH_44862","Dire Dawa",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,6981.85170226321,0.291326657339597,0.7042,0.0632
18,"Proportion",44864,"IRN_44864","Alborz",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,83626.8178704567,0.305953436944161,0.6806,0.0812
18,"Proportion",44865,"IRN_44865","Ardebil",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,34062.1439935444,0.444362370268003,0.8014,0.134
18,"Proportion",44866,"IRN_44866","East Azarbayejan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,125794.572671972,0.438767702592374,0.809,0.1446
18,"Proportion",44867,"IRN_44867","West Azarbayejan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,86937.7511321991,0.578253065189723,0.8772,0.2022
18,"Proportion",44868,"IRN_44868","Bushehr",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,26336.4755877796,0.29962887412658,0.6932,0.0828
18,"Proportion",44869,"IRN_44869","Chahar Mahaal and Bakhtiari",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,27786.2898319803,0.359971686879709,0.7416,0.1054
18,"Proportion",44870,"IRN_44870","Fars",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,159799.632024913,0.296708502989383,0.6272,0.0836
18,"Proportion",44871,"IRN_44871","Gilan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,101577.260787067,0.34115510525068,0.7208,0.0988
18,"Proportion",44872,"IRN_44872","Golestan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,47313.4522043077,0.389457642788711,0.782,0.1196
18,"Proportion",44873,"IRN_44873","Hamadan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,55987.7757878557,0.441786866548728,0.7994,0.1376
18,"Proportion",44874,"IRN_44874","Hormozgan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,38077.3560901104,0.385130746917606,0.7794,0.1158
18,"Proportion",44875,"IRN_44875","Ilam",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,17122.9208561683,0.306545540994599,0.7004,0.0812
18,"Proportion",44876,"IRN_44876","Isfahan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,170756.447265523,0.365868638617382,0.7406,0.1114
18,"Proportion",44877,"IRN_44877","Kerman",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,82303.7355431277,0.400518128573551,0.791,0.1188
18,"Proportion",44878,"IRN_44878","Kermanshah",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,65196.4647248893,0.421294487659284,0.797,0.1202
18,"Proportion",44879,"IRN_44879","North Khorasan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,21893.1765367259,0.445852042593383,0.8108,0.1356
18,"Proportion",44880,"IRN_44880","Khorasan-e-Razavi",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,160706.549489482,0.458453797857675,0.8228,0.1512
18,"Proportion",44881,"IRN_44881","South Khorasan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,20828.5695580544,0.445754577132459,0.8204,0.1414
18,"Proportion",44882,"IRN_44882","Khuzestan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,112865.70630828,0.409016942400406,0.7792,0.13
18,"Proportion",44883,"IRN_44883","Kohgiluyeh and Boyer-Ahmad",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,14304.7371952677,0.364423622628297,0.7408,0.1028
18,"Proportion",44884,"IRN_44884","Kurdistan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,50384.5840771316,0.516992920224946,0.8492,0.1754
18,"Proportion",44885,"IRN_44885","Lorestan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,49565.199536742,0.421590295279695,0.8042,0.138
18,"Proportion",44886,"IRN_44886","Markazi",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,42849.7991520284,0.409903615210909,0.792,0.1184
18,"Proportion",44887,"IRN_44887","Mazandaran",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,119880.983355681,0.293707144067326,0.6542,0.089
18,"Proportion",44888,"IRN_44888","Qazvin",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,33521.4253042397,0.342636077170833,0.7014,0.1038
18,"Proportion",44889,"IRN_44889","Qom",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,34262.6151633656,0.334071842487368,0.7104,0.089
18,"Proportion",44890,"IRN_44890","Semnan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,21719.0407727151,0.251044707673297,0.6298,0.0668
18,"Proportion",44891,"IRN_44891","Sistan and Baluchistan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,42298.6319691082,0.755860142041989,0.9178,0.415
18,"Proportion",44892,"IRN_44892","Tehran",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,450564.529020185,0.247065815628736,0.5664,0.075
18,"Proportion",44893,"IRN_44893","Yazd",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,28750.6174581077,0.319870737314494,0.6976,0.098
18,"Proportion",44894,"IRN_44894","Zanjan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,30209.9781282788,0.446929606509405,0.8194,0.1424
18,"Proportion",53432,"NOR_53432","Trøndelag",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,24570.5398329092,0.0399763349657458,0.1048,0.0122
18,"Proportion",53615,"PAK_53615","Azad Jammu & Kashmir",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,77622.1605059651,0.417993315902892,0.8034,0.1116
18,"Proportion",53616,"PAK_53616","Balochistan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,134850.471361734,0.826358197915231,0.9118,0.5716
18,"Proportion",53617,"PAK_53617","Gilgit-Baltistan",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,24498.6178051106,0.830371298571885,0.9128,0.5696
18,"Proportion",53618,"PAK_53618","Islamabad Capital Territory",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,25864.1284804235,0.207788361681428,0.548,0.0564
18,"Proportion",53619,"PAK_53619","Khyber Pakhtunkhwa",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,506153.669929661,0.81441093075529,0.908,0.5282
18,"Proportion",53620,"PAK_53620","Punjab",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,1969650.05139948,0.643424908547102,0.8642,0.3268
18,"Proportion",53621,"PAK_53621","Sindh",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,743594.664616605,0.699033559501364,0.9002,0.316
18,"Proportion",60132,"NOR_60132","Vestland",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,32819.6746992418,0.0391357630184126,0.1004,0.0126
18,"Proportion",60133,"NOR_60133","Agder",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,16523.5252759166,0.0462474882219011,0.1134,0.0138
18,"Proportion",60134,"NOR_60134","Vestfold og Telemark",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,25527.0270904865,0.0455162333527716,0.1192,0.0146
18,"Proportion",60135,"NOR_60135","Innlandet",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,24226.2871812971,0.0513109491949653,0.1354,0.0162
18,"Proportion",60136,"NOR_60136","Viken",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,62079.7977696182,0.0393280276143376,0.094,0.0124
18,"Proportion",60137,"NOR_60137","Troms og Finnmark",3,"Both",18,"65 to 69",2021,NA,NA,242,"Lead exposure in blood",5,13593.0070734905,0.0522392059337755,0.1434,0.0156
18,"Proportion",6,"CHN","China",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,53296442.1834049,0.0334943727039296,0.054,0.0194
18,"Proportion",7,"PRK","Democratic People's Republic of Korea",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,642134.815630519,0.733787024785494,0.9834,0.2116
18,"Proportion",8,"TWN","Taiwan (Province of China)",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,1036436.15265526,0.00417118738374247,0.0108,0.0012
18,"Proportion",10,"KHM","Cambodia",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,268830.410838052,0.39248337908676,0.8782,0.0464
18,"Proportion",11,"IDN","Indonesia",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,4807462.45175343,0.015654578580296,0.0276,0.0076
18,"Proportion",12,"LAO","Lao People's Democratic Republic",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,89010.425431249,0.117382745110005,0.4992,0.0132
18,"Proportion",13,"MYS","Malaysia",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,637046.262338282,0.00232534197589127,0.005,6e-04
18,"Proportion",14,"MDV","Maldives",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,4920.15102912004,0.0104366906521212,0.0286,0.0024
18,"Proportion",15,"MMR","Myanmar",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,1006637.01874687,0.116614549560142,0.452,0.0132
18,"Proportion",16,"PHL","Philippines",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,1674543.34851959,0.0382224425774696,0.1902,0.0036
18,"Proportion",17,"LKA","Sri Lanka",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,695435.570812039,0.00981250451502303,0.029,0.0018
18,"Proportion",18,"THA","Thailand",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,2461405.01883163,0.0036209599117497,0.011,8e-04
18,"Proportion",19,"TLS","Timor-Leste",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,21469.4960142377,0.192146473931522,0.6274,0.0208
18,"Proportion",20,"VNM","Viet Nam",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,1846175.95288764,0.0301492103274397,0.1168,0.0048
18,"Proportion",22,"FJI","Fiji",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,15827.1315369745,0.0960129399086762,0.3988,0.0102
18,"Proportion",23,"KIR","Kiribati",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,1199.7363080649,0.472246936514096,0.953,0.0702
18,"Proportion",24,"MHL","Marshall Islands",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,675.524237007889,0.379371326139922,0.8818,0.0454
18,"Proportion",25,"FSM","Micronesia (Federated States of)",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,1328.26973889556,0.117760037132967,0.5938,0.0012
18,"Proportion",26,"PNG","Papua New Guinea",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,87898.9635694229,0.75553347840707,0.984,0.2608
18,"Proportion",27,"WSM","Samoa",3,"Both",19,"70 to 74",2021,NA,NA,242,"Lead exposure in blood",5,2935.1095076325,0.21683485049165,0.7282,0.0192
